model,val,imagenetv2-matched-frequency-format-val,imagenetv2-threshold-0.7-format-val,imagenetv2-top-images-format-val,imagenet-vid-robust_pm0,imagenet-vid-robust_pm10,stylized_imagenet,greyscale,imagenet-a,val-on-vid-robust-classes,ytbb-robust_pm0,ytbb-robust_pm10,val-on-ytbb-robust-classes,objectnet-1.0-beta,val-on-objectnet-classes,val-on-imagenet-a-classes,imagenet-sketch,imagenet-r,val-on-imagenet-r-classes,pgd.linf.eps0.5,pgd.linf.eps2,pgd.l2.eps0.1,pgd.l2.eps0.5,brightness_in-memory,defocus_blur_in-memory,impulse_noise_on-disk,snow_on-disk,brightness_on-disk,elastic_transform_in-memory,jpeg_compression_on-disk,defocus_blur_on-disk,gaussian_blur_on-disk,gaussian_noise_in-memory,shot_noise_in-memory,fog_on-disk,frost_in-memory,zoom_blur_on-disk,fog_in-memory,jpeg_compression_in-memory,impulse_noise_in-memory,glass_blur_on-disk,speckle_noise_on-disk,elastic_transform_on-disk,pixelate_in-memory,snow_in-memory,motion_blur_on-disk,shot_noise_on-disk,gaussian_blur_in-memory,saturate_in-memory,gaussian_noise_on-disk,frost_on-disk,spatter_in-memory,contrast_in-memory,speckle_noise_in-memory,saturate_on-disk,zoom_blur_in-memory,motion_blur_in-memory,contrast_on-disk,spatter_on-disk,pixelate_on-disk,avg_corruptions,avg_pgd
resnet50-randomized_smoothing_noise_0.25,70.28600311279297,57.689998626708984,66.88999938964844,73.04999542236328,64.56266907123535,52.02885482416592,19.57400131225586,54.224002838134766,2.0399999618530273,97.53472222222223,56.896551724137936,45.4679802955665,98.12121212121212,27.30366209355083,71.56800079345703,87.68000030517578,22.39383888244629,37.026668548583984,88.50999450683594,70.26800537109375,45.02000045776367,70.32600402832031,70.17200469970703,61.41999893188476,34.93199920654297,30.523999452590942,28.743999671936034,58.96799850463867,51.35199890136719,61.77199783325195,31.819998931884765,35.363999366760254,37.05199909210205,36.53999919891358,11.363999629020691,39.97599830627441,37.37599906921387,19.95599980354309,66.19599685668945,34.69999890327453,38.14399948120117,42.39599895477295,48.859998321533205,62.05999984741211,29.26399917602539,35.075998878479005,33.42799978256225,42.679998588562015,57.007998657226565,34.33599829673767,37.91599884033203,51.70799865722656,20.523999148607253,45.699998474121095,52.5359992980957,41.76399917602539,38.20799865722656,13.939999693632126,47.67199821472168,60.53199768066406,40.65656317013962,63.94650363922119
vgg13,69.9280014038086,56.7599983215332,65.70999908447266,71.72999572753906,59.60324616771867,41.11812443642921,10.242000579833984,55.816001892089844,1.840000033378601,97.54166666666667,54.23645320197045,37.73399014778325,97.93939393939394,24.570595225234957,70.41600036621094,87.04000091552734,16.097782135009766,26.273334503173828,87.56999969482422,11.179999351501465,6.752000331878662,49.959999084472656,9.380000114440918,60.37000274658203,23.518400573730467,12.313600289821625,18.1712007522583,54.53400192260742,34.642801189422606,36.42280197143555,21.007600688934325,25.101201677322386,16.643600487709044,14.400400412082671,30.551200675964356,24.708801078796387,26.324401664733887,42.47840194702148,36.0864013671875,7.471200335025787,16.13680057525635,21.474801063537598,32.685601806640626,17.980000686645507,21.442001056671142,24.22680139541626,14.684000515937806,29.811601543426512,53.5588020324707,16.320000833272935,23.52680072784424,37.77400131225586,33.73960146903992,20.382000303268434,47.975602340698245,33.740801620483396,28.24520206451416,24.51280074119568,35.97760181427002,27.776401138305665,28.53269864855668,19.317999720573425
googlenet/inceptionv1,69.77799987792969,57.87999725341797,67.3699951171875,73.04999542236328,65.10369702434626,45.17583408476105,21.32400131225586,60.49400329589844,1.7066667079925537,97.45833333333334,59.21182266009852,40.73891625615764,97.83549783549783,29.49659716970941,71.05599975585938,87.47000122070312,23.05606460571289,36.15999984741211,88.62999725341797,13.874000549316406,5.716000080108643,56.55400085449219,11.260000228881836,65.28040313720703,29.143200874328613,21.768801164627074,28.780401611328124,60.80520401000977,40.83920154571533,47.32960243225098,24.868000793457032,29.090801525115968,35.046401500701904,32.61800136566162,39.40800132751465,34.95240173339844,26.753601455688475,48.39440231323242,51.92360229492188,26.21120090484619,21.989201641082765,33.3444019317627,39.48080139160156,54.18760223388672,33.68160209655762,28.504001808166503,28.462400913238525,35.487202644348145,62.592402648925784,31.0104022026062,32.72800178527832,44.853602981567384,50.61800212860108,37.40560188293457,57.873602294921874,32.26680068969726,32.95880184173584,39.84320240020752,41.36000137329101,51.041202545166016,38.83897625727531,21.851000428199768
resnet18,69.75800323486328,57.30999755859375,66.41999816894531,72.66999816894531,61.947700631199275,41.47880973850316,17.31800079345703,55.80600357055664,1.1466666460037231,97.30555555555556,54.43349753694581,38.07881773399015,97.83549783549783,26.736523711785676,70.6240005493164,87.38999938964844,20.22834014892578,33.05666732788086,88.1500015258789,10.09999942779541,6.900000095367432,51.91999816894531,9.119999885559082,62.41520385742187,31.902401733398438,17.569600200653078,24.102401161193846,58.84920196533203,40.85200138092041,46.2536018371582,28.032401275634765,32.01840124130249,24.85640118122101,22.718801259994507,33.87760181427002,29.441601371765138,29.574800872802733,42.01120147705078,47.96040267944336,18.19440085887909,22.969201183319093,27.682401275634767,39.778801345825194,41.08240242004395,26.697601127624512,29.616801452636718,20.809601497650146,37.77400169372559,56.160002899169925,22.66920099258423,28.22000160217285,42.80160217285156,39.060401916503906,29.998401069641112,52.67160263061523,35.598401641845705,33.52640171051026,30.80080165863037,41.69680213928223,42.131201934814456,35.01282217685995,19.50999939441681
shufflenet_v2_x1_0,69.36199951171875,55.94999694824219,64.5,70.93999481201172,59.42290351668169,36.69972948602344,16.878000259399414,54.900001525878906,2.3466668128967285,97.0,49.85221674876848,31.87192118226601,97.5930735930736,26.97418170033488,69.552001953125,86.47000122070312,17.88009262084961,30.15333366394043,86.68000030517578,9.559999465942383,8.87600040435791,38.47600173950195,9.72800064086914,60.34080200195312,29.296801948547362,11.871200156211852,22.3656005859375,55.08720245361328,44.396401977539064,38.75360221862793,25.694801616668702,29.67040147781372,14.137600642442703,12.623600846529007,31.14920120239258,26.788801383972167,28.22320137023926,39.58080139160156,32.333201026916505,5.6176001846790315,22.783600425720216,22.9736008644104,41.29800186157227,30.16840171813965,22.65440101623535,29.01040153503418,16.397201132774352,35.47240161895752,53.99040222167969,17.723600959777833,26.01800117492676,40.05640296936035,32.26880111694336,18.538000965118407,49.538002014160156,33.971200942993164,32.72320156097412,24.919601011276246,38.058001327514646,35.58120155334473,30.8680321092789,16.660000562667847
resnet18-rotation-worst10_30,69.13400268554688,56.89999771118164,65.62999725341797,71.93000030517578,62.759242560865644,45.62669071235347,14.87600040435791,55.08000183105469,1.040000081062317,97.23611111111111,53.2512315270936,40.19704433497537,97.69696969696969,28.724208706924493,68.56000518798828,86.58999633789062,16.30804443359375,29.136667251586914,87.79000091552734,14.859999656677246,5.299999713897705,58.41999816894531,11.479999542236328,61.416403198242186,28.455601119995116,16.07800085544586,24.92320156097412,57.64760284423828,44.42480316162109,40.157601547241214,25.84320125579834,29.829201698303223,26.24840180873871,24.723201417922972,33.43720188140869,28.02640037536621,29.530000305175783,41.6932014465332,44.019202041625974,19.011200618743896,21.30160140991211,29.16760139465332,41.19360160827637,39.27800178527832,27.495601844787597,29.391601371765137,22.47240104675293,35.07720127105713,54.10560302734375,24.065201234817504,26.783201217651367,41.07960205078125,37.17240200042725,31.92760238647461,50.80160293579102,29.884001541137696,33.49440097808838,29.105601453781127,38.80760231018066,40.27360229492187,34.05893498811966,22.514999270439148
vgg11,69.02000427246094,55.72999954223633,64.56999969482422,70.77999877929688,57.34896302975654,41.298467087466186,10.566000938415527,54.900001525878906,1.5600000619888306,97.29166666666667,54.679802955665025,38.3743842364532,97.90476190476191,24.10068056605812,68.75200653076172,86.56999969482422,15.720490455627441,26.530000686645508,87.33999633789062,13.979999542236328,6.646000385284424,57.099998474121094,11.800000190734863,59.42040252685547,24.589201164245605,11.366000354290009,19.051200771331786,54.044802856445315,37.00280227661133,38.061601638793945,21.032400798797607,24.996800899505615,15.82240127325058,14.714800679683686,28.668001556396483,24.400000762939452,26.56280174255371,38.755602264404295,38.92760162353515,5.344800335168839,17.430001163482665,21.916400718688966,34.20600147247315,21.25560121536255,21.41000099182129,24.45320119857788,15.627201008796693,31.222402000427245,52.22520217895508,17.158400857448576,23.049201011657715,37.909202575683594,31.0076012134552,21.172400665283202,47.356801986694336,33.405601501464844,28.08480110168457,23.453200912475587,36.3744010925293,28.9916015625,28.613755190219628,22.381499648094177
resnet18-rotation-random_30,68.87800598144531,56.099998474121094,65.72000122070312,72.08000183105469,62.308385933273215,43.55275022542832,15.530000686645508,55.45600128173828,1.3066667318344116,97.38194444444444,55.1231527093596,38.522167487684726,97.84415584415585,28.47574808253214,69.63200378417969,86.75999450683594,16.76590347290039,28.656667709350586,87.79000091552734,9.779999732971191,6.899999618530273,49.13999938964844,8.720000267028809,61.32840270996094,30.23960132598877,10.784400403499603,25.92000102996826,58.823602294921876,42.504401969909665,40.06840171813965,27.31240119934082,31.585201072692872,18.965600621700286,17.884800684452056,34.71480159759521,26.37760066986084,29.144801330566406,42.6028018951416,40.377601623535156,10.402800297737121,21.69840040206909,25.09880123138428,40.78480186462402,33.88560180664062,27.122801208496092,30.020001220703126,18.669600677490234,36.73720092773438,54.73560256958008,20.201600420475007,27.128400993347167,39.49080181121826,39.27320146560669,24.494400787353516,52.67280197143555,29.298001098632813,33.57640190124512,30.45680150985718,40.38600196838379,36.7024019241333,32.88350903009757,18.634999752044678
resnet18-rotation-worst10_40,68.60400390625,55.56999969482422,64.5199966430664,71.20999908447266,60.86564472497745,44.2741208295762,13.916000366210938,53.086002349853516,1.2666666507720947,97.18055555555556,53.645320197044335,40.14778325123153,97.53246753246754,28.29750459112023,67.98400115966797,86.40999603271484,15.42180061340332,28.09000015258789,87.5999984741211,14.75999927520752,6.039999961853027,58.279998779296875,11.539999961853027,60.352003479003905,27.213600730895998,12.357200801372528,23.998001289367675,56.39200210571289,42.44720268249512,39.84440231323242,25.41960163116455,29.34280071258545,22.76560139656067,20.638400673866272,31.89520206451416,26.17360076904297,29.413201904296876,39.935601806640626,42.96680183410645,15.095600891113282,20.623601150512695,24.17360124588013,39.825601196289064,38.1924015045166,26.100800895690917,29.269202041625977,18.128400921821594,33.701601314544675,52.96280288696289,19.942400908470155,24.940401077270508,39.63760108947754,34.390001487731936,26.912401390075683,49.521601867675784,29.47040138244629,32.36040210723877,26.7892014503479,37.85080146789551,39.14320259094238,32.23562204562701,22.654999494552612
resnet50_with_pixelate_aws,68.5,56.68000030517578,65.43999481201172,71.7699966430664,66.726780883679,48.78268710550045,13.516000747680664,50.34400177001953,2.826666831970215,96.89583333333334,58.7192118226601,42.216748768472904,97.56709956709958,29.70184725072918,71.21600341796875,86.55999755859375,13.98534107208252,27.84000015258789,87.44999694824219,11.148000717163086,8.079999923706055,46.066001892089844,10.112000465393066,58.342402648925784,44.98200225830078,18.84120090007782,26.768801116943358,62.05520248413086,50.88000297546387,49.51080207824707,40.97560272216797,44.46480178833008,23.491200619935988,22.93880021572113,38.385202407836914,32.04480113983154,38.2088020324707,41.09760093688965,53.41480255126953,20.626000410318376,32.4388011932373,30.880001831054688,50.52920303344727,71.88200225830079,20.70520076751709,35.336002349853516,22.56560175418854,47.81880149841309,52.9536018371582,23.53400065898895,34.19480209350586,40.71200160980224,37.73600082397461,29.632800579071045,54.62680358886719,40.491600799560544,38.42240219116211,34.2132025718689,46.273201370239256,67.70400390625,39.57789919284672,18.851500749588013
resnet18-rotation-random_40,68.35000610351562,56.07999801635742,64.88999938964844,71.26000213623047,62.849413886384134,42.74120829576194,14.358000755310059,54.28400421142578,1.600000023841858,97.21527777777777,53.79310344827586,36.354679802955665,97.82683982683983,28.15707032515934,68.27200317382812,86.30999755859375,16.174419403076172,27.880001068115234,87.5199966430664,9.380000114440918,6.839999675750732,47.03999710083008,8.319999694824219,60.291202545166016,28.892401695251465,10.496800422668457,25.484801292419434,58.11040344238281,41.37440166473389,40.101202392578124,26.700801849365234,30.798401355743408,18.026400530338286,15.721200621128082,33.778801918029785,25.85320110321045,28.400000762939452,40.82000198364258,39.224002265930174,9.036000496149063,20.46800079345703,22.444400787353516,39.45240173339844,33.894401168823244,26.013201332092287,29.96240100860596,16.8700008392334,35.290402221679685,53.320002746582034,19.157600772380828,26.722001457214354,38.088001823425294,37.83800220489502,21.019200468063353,51.35720291137695,28.83360137939453,33.26440086364746,29.849601125717165,39.11880226135254,38.224002265930174,31.870247730077846,17.894999146461487
facebook_adv_trained_resnext101_denoiseAll,68.33200073242188,55.21999740600586,64.55999755859375,70.93000030517578,59.42290351668169,46.43823264201984,28.048002243041992,56.94200134277344,4.933333396911621,96.35416666666666,55.172413793103445,43.84236453201971,97.54978354978356,26.536674948687477,70.09600067138672,86.45999908447266,31.281810760498047,48.99333572387695,86.04999542236328,68.65999603271484,66.22000122070312,26.01999855041504,4.759999752044678,65.16240310668945,30.3260009765625,28.754401206970215,41.54800109863281,59.87560348510742,55.63999862670899,59.27680282592773,22.8220006942749,26.158000946044922,38.71640186309814,38.17520179748535,5.821200275421143,49.43760223388672,33.685201263427736,17.34440040588379,64.72760238647462,26.707600593566895,32.119201278686525,43.35280151367188,48.627201843261716,58.25960235595703,51.17080230712891,31.450002098083495,36.28480110168457,33.97240142822265,60.76600341796875,37.619602298736574,41.87000274658203,56.444001007080075,19.07320042848587,45.26320114135742,53.246402740478516,41.94360160827637,38.86080131530762,10.160800528526305,48.498802185058594,55.248802185058594,40.85642212568185,41.41499888896942
resnet50-smoothing_adversarial_DNN_2steps_eps_512_noise_0.25,67.88600158691406,54.5099983215332,63.849998474121094,70.88999938964844,61.76735798016231,48.06131650135257,18.924001693725586,50.220001220703125,2.386666774749756,96.78472222222221,56.79802955665024,45.36945812807882,97.69696969696969,25.121529653235392,69.85600280761719,85.9000015258789,21.81807518005371,37.84000015258789,86.22999572753906,67.78800201416016,48.15999984741211,67.90400695800781,67.6760025024414,58.779998779296875,32.70799884796143,38.651998138427736,27.615999221801758,56.49599914550781,50.35199813842773,60.83999786376953,30.06399917602539,33.37599925994873,43.10399942398071,42.3279993057251,7.7559998512268065,39.055998992919925,36.95199966430664,16.936000072956084,64.73999862670898,41.295998668670656,36.919999313354495,48.823998260498044,48.49999923706055,60.9239990234375,27.77999954223633,34.73199825286865,40.18399848937988,40.16399917602539,53.343998718261716,40.95199909210205,35.43599891662598,50.967999649047854,18.315999832749366,51.10799903869629,48.54399871826172,41.65999984741211,37.891999053955075,11.1239999294281,45.86399879455566,58.64399795532226,40.566050434188966,62.88200283050537
mnasnet0_5,67.60200500488281,54.19999694824219,62.68000030517578,69.43000030517578,56.08656447249775,36.78990081154193,12.848000526428223,51.79600143432617,1.8933334350585938,96.58333333333333,50.29556650246305,34.72906403940887,97.52380952380952,24.10068056605812,67.68000030517578,85.5999984741211,14.327261924743652,25.420000076293945,86.00999450683594,10.460000038146973,8.076000213623047,42.0,9.0,57.05280227661133,21.99000129699707,10.714000487327576,18.05640068054199,52.476802062988284,38.810002136230466,39.75160179138184,22.215201091766357,25.93160123825073,14.195600464940071,13.208800452947617,26.75960063934326,21.102401161193846,25.03280086517334,33.757600975036624,40.789202499389646,9.47720046043396,17.973601150512696,19.777601051330567,36.89920215606689,23.64600067138672,18.476400566101074,26.547201538085936,13.608001029491424,27.225201416015626,50.16120223999023,14.626400792598725,20.818400955200197,38.94120216369629,27.48480122089386,19.725201416015626,45.94160194396973,31.15120162963867,29.795601463317873,21.56600067615509,36.76280136108399,30.987201118469237,27.899498694905862,17.384000062942505
resnet50_with_motion_blur_aws,67.45600128173828,55.90999984741211,64.79999542236328,70.93000030517578,65.01352569882776,45.716862037871955,16.466001510620117,48.33400344848633,2.4666666984558105,96.77083333333333,56.69950738916256,39.556650246305416,97.46320346320346,27.724964891433512,69.45600128173828,85.81999969482422,13.057832717895508,28.530000686645508,86.73999786376953,9.350000381469727,7.812000274658203,35.28600311279297,8.907999992370605,58.02680206298828,49.31960182189941,15.036000418663026,29.15560188293457,60.0264030456543,49.33800277709961,46.75200233459473,36.85680160522461,39.09080286026001,20.528400522470474,19.367600560188293,37.00760154724121,24.95600070953369,46.053601837158205,41.72000160217285,46.208001708984376,17.350400432944298,29.135201835632323,25.143200969696046,50.52920303344727,45.88320198059082,25.45960102081299,62.92520370483398,18.67360063791275,48.40320243835449,51.99120178222656,20.538801276683806,30.462401580810546,39.615600967407225,36.676401138305664,24.50120077133179,51.94040222167969,52.53600158691406,72.48040466308593,30.737200927734374,43.79880142211914,46.81520156860351,38.713837646597476,15.339000940322876
resnet18-rotation-nocrop_40,65.37000274658203,53.5,61.25,68.75,59.42290351668169,38.50315599639315,18.18800163269043,52.94000244140625,2.0399999618530273,96.45833333333333,53.99014778325123,35.172413793103445,97.33333333333334,25.699470670843688,67.23200225830078,84.54000091552734,21.63728904724121,34.77000045776367,85.40999603271484,11.399999618530273,8.519999504089355,51.7599983215332,10.34000015258789,57.89480285644531,26.752001762390137,10.339200520515442,22.811200904846192,52.743202209472656,36.23360176086426,35.89680213928223,20.94640130996704,25.021601295471193,17.377200889587403,17.33480033874512,33.42040119171143,27.732001876831056,23.791201400756837,42.1416015625,36.40520114898682,12.350400698184966,19.678801155090333,22.193200969696044,33.67960166931152,36.086001586914065,26.177601051330566,23.856000995635988,14.501200246810914,33.18320159912109,53.23720245361328,14.576800858974456,26.588401794433594,39.45880126953125,34.45080151557922,25.581200790405273,48.271202850341794,25.504001235961915,28.3972017288208,26.101201462745667,36.5340015411377,35.38640213012695,30.09647325246763,20.50499939918518
facebook_adv_trained_resnet152_denoise,65.31999969482422,52.599998474121094,61.849998474121094,68.45999908447266,55.36519386834986,42.74120829576194,26.644001007080078,54.14600372314453,4.893333435058594,95.52777777777777,53.89162561576355,41.77339901477832,97.11688311688312,24.964891433509777,68.96000671386719,84.41999816894531,30.098844528198242,48.57666778564453,83.8499984741211,65.4000015258789,63.439998626708984,25.81999969482422,3.240000009536743,62.370801544189455,27.752400588989257,26.169600677490234,39.7908016204834,56.94880294799805,52.91199722290039,56.258802795410155,20.36360111236572,23.64240093231201,32.280400943756106,31.788800716400146,4.841200184822083,46.14480133056641,30.788401412963868,16.30480010509491,61.59720230102539,22.093600368499757,29.12280158996582,41.24960212707519,45.80920181274414,54.86920318603516,48.63600082397461,28.75440082550049,34.35000133514404,31.188000679016113,58.01240234375,35.414001083374025,38.311201095581055,53.56080169677735,17.61920030117035,39.17000122070313,50.428402709960935,39.109601211547854,36.06480102539062,8.544800305366516,45.766001510620114,51.871202850341795,37.96641157101362,39.47499996423721
bninception-imagenet21k,65.24000549316406,53.91999816894531,63.41999816894531,69.72999572753906,64.56266907123535,45.89720468890893,16.68400001525879,52.93000411987305,3.8933334350585938,96.9375,57.04433497536946,38.42364532019704,97.27272727272728,29.31295236037593,67.34400177001953,85.55999755859375,21.932048797607422,34.22333526611328,85.83000183105469,27.65999984741211,9.579999923706055,58.7599983215332,25.19999885559082,57.75000228881836,32.59080123901367,14.721200513839722,22.939201164245606,55.57880172729492,37.848001861572264,47.4408016204834,28.0368013381958,31.33320074081421,24.19040141105652,22.422400617599486,32.84080085754395,28.106401634216308,26.174001502990723,36.01080131530762,49.494801712036136,20.098000979423524,22.14480104446411,24.525201034545898,37.6972017288208,39.88800220489502,24.122801208496092,25.43440055847168,18.317601108551024,38.22760143280029,51.97720184326172,20.280001187324523,28.105600929260255,39.795602035522464,31.97640151977539,29.18200054168701,49.50160217285156,25.324401473999025,27.329201698303223,27.70080111026764,39.02880172729492,41.315201950073245,32.79653474795512,30.299999237060547
resnet50-randomized_smoothing_noise_0.50,64.23800659179688,51.119998931884766,60.23999786376953,67.43000030517578,60.23444544634806,46.88908926961226,18.166000366210938,45.86000061035156,2.1733334064483643,95.77777777777777,54.48275862068965,43.44827586206896,97.16883116883118,22.761153721508048,66.54400634765625,83.0999984741211,19.75672721862793,35.57666778564453,83.5,64.26200103759766,52.939998626708984,64.20800018310547,64.19600677490234,53.98399887084961,31.087999153137208,43.35199890136719,27.95599994659424,51.8239990234375,49.59199829101563,59.59599838256836,28.243999099731447,31.287998771667482,46.37999992370605,46.27599830627442,5.027999943494796,37.06799812316895,36.1879997253418,15.011999171972274,62.70799942016602,45.41999835968018,35.5679988861084,52.04799880981445,46.86799926757813,58.57199935913086,28.703999328613282,33.73999938964844,44.616000175476074,38.14399929046631,49.27599945068359,44.839999198913574,32.58799934387207,50.231999206542966,15.943999928236007,53.52799911499024,45.23199882507324,40.89199867248535,37.175999069213866,7.647999781370163,45.403999710083006,56.06799850463867,39.797896659068584,61.40150165557861
resnet50_with_greyscale_aws,63.33400344848633,50.71999740600586,59.459999084472656,65.47000122070312,60.50495942290352,40.5770964833183,15.00200080871582,66.64400482177734,2.306666612625122,96.40972222222223,58.522167487684726,39.310344827586206,97.07359307359307,23.376903964567354,65.34400177001953,82.04999542236328,21.906503677368164,29.09000015258789,82.54000091552734,10.63800048828125,6.118000507354736,47.380001068115234,8.52400016784668,50.7744026184082,17.887600898742676,16.01600089073181,17.514401054382326,43.156802368164065,24.587200832366943,41.17160186767578,14.598800611495971,18.691600680351257,30.540401554107667,29.01440143585205,23.46800136566162,26.539201164245604,15.494400596618652,35.064001846313474,46.17080230712891,27.793201160430907,11.210400462150574,22.878001308441164,24.364400959014894,32.586802101135255,18.331200981140135,18.147601079940795,18.78360071182251,26.210401487350463,54.20960311889648,21.10400128364563,21.036001205444336,35.3996021270752,29.796801471710204,32.84920196533203,48.629202651977536,23.426401138305664,22.515201091766357,20.498801279067994,32.32360191345215,30.45360164642334,28.330339970955485,18.165000557899475
resnet50_linf_eps4_robust,62.42400360107422,49.86000061035156,59.209999084472656,66.62999725341797,58.52119026149685,45.356176735798016,20.36400032043457,46.16400146484375,1.933333396911621,95.40972222222223,57.04433497536946,45.61576354679803,96.71861471861472,21.32980447229124,64.35200500488281,82.18000030517578,21.61370849609375,40.05666732788086,82.40999603271484,62.8599967956543,55.439998626708984,63.07999801635742,59.81999969482422,54.307603454589845,24.50200138092041,20.420801091194154,28.23400115966797,50.816403198242185,48.67760238647461,55.2056022644043,21.796800804138183,25.255201435089113,19.878800785541536,18.582001161575317,7.00560040473938,31.913201904296876,32.36240119934082,8.672000432014466,58.573602294921876,4.9664001107215885,30.283601188659667,33.847601890563965,45.25320205688477,54.7416015625,30.0304012298584,29.438001441955567,26.640001153945924,31.254801559448243,47.9244026184082,27.95120186805725,29.773601150512697,44.69040222167969,10.379200613498687,25.517200660705566,44.46680183410645,35.74560203552246,33.62680149078369,8.362800616025925,42.05600090026856,52.66200332641601,32.36777586340905,60.29999828338623
facebook_adv_trained_resnet152_baseline,62.340003967285156,49.82999801635742,58.63999938964844,65.43999481201172,54.373309287646535,42.92155094679892,24.784000396728516,51.12600326538086,3.7733333110809326,94.32638888888889,52.364532019704434,39.40886699507389,96.45021645021646,22.437074646213677,66.86400604248047,82.13999938964844,28.92963218688965,46.913333892822266,81.94999694824219,62.18000030517578,60.959999084472656,24.579999923706055,2.799999952316284,59.16720275878906,26.92840118408203,24.570001125335693,37.25840263366699,53.79840316772461,49.42799835205078,53.506002044677736,19.97400074005127,22.99600133895874,30.165201282501222,29.38440113067627,4.552800130844116,42.6872013092041,29.401601028442382,15.108400452136994,58.75520248413086,20.23760070800781,27.958401107788085,38.461601638793944,43.10400161743164,52.2296028137207,45.45160140991211,27.405600929260252,31.895601177215575,30.152801322937012,54.870802307128905,33.09320154190063,35.90840187072754,49.96880187988281,16.363600492477417,36.22760162353516,47.518802642822266,37.074001693725585,34.21400108337402,7.875200402736664,42.334002304077146,49.242802429199216,35.77382712364197,37.629999816417694
resnet50-smoothing_adversarial_DNN_2steps_eps_512_noise_0.50,62.21200180053711,49.05999755859375,58.369998931884766,66.02999877929688,55.99639314697926,43.91343552750225,17.152000427246094,42.98400115966797,2.253333330154419,95.13194444444444,54.72906403940887,42.463054187192114,96.7878787878788,21.081343847898886,64.67200469970703,81.16999816894531,18.91961097717285,35.47333526611328,82.27999877929688,62.23200225830078,50.29999923706055,62.250003814697266,62.230003356933594,51.53199920654297,30.839999198913574,45.803999710083005,26.723999404907225,49.31599884033203,48.69199829101562,58.73999938964844,28.027999305725096,31.003999137878417,48.05999908447266,47.80399856567383,3.5680000126361846,34.17199897766113,35.7679988861084,13.647999554872513,60.88399887084961,47.26799850463867,35.579999160766604,53.167999267578125,46.795999145507814,56.91999893188476,27.307998847961425,33.01199951171875,46.84399909973145,37.49599895477295,46.807999801635745,46.98399963378906,29.875999450683594,48.71199836730957,14.851999801397323,54.47599868774414,42.575999069213864,40.30799942016601,36.655999755859376,6.411999762058258,44.135999298095705,55.04799880981445,39.12707618734776,59.25300216674805
resnet50-vtab-semi-exemplar,61.62200164794922,49.529998779296875,58.59000015258789,64.65999603271484,58.340847610459875,38.86384129846709,17.630001068115234,54.85000228881836,1.5600000619888306,96.54166666666667,54.5320197044335,36.108374384236456,97.17748917748918,18.591336286053796,60.256004333496094,80.97000122070312,20.54078483581543,,,,,,,60.30280227661133,22.860401344299316,22.734001541137694,24.790000915527344,56.63840255737305,31.140801429748535,43.00840187072754,21.23000087738037,24.91600103378296,32.40120182037354,30.75200138092041,33.85440177917481,30.992001724243163,20.950401496887206,40.97080078125,44.67160186767578,26.126401138305663,18.22240114212036,33.66400146484375,31.60360221862793,39.37360191345215,27.57920112609863,22.13720111846924,27.71840171813965,28.28640184402466,59.351602172851564,29.11200170516968,30.128001403808593,36.867601776123045,48.086801528930664,37.18240165710449,55.021202850341794,19.020000839233397,23.46920108795166,37.13560161590576,35.17720184326172,40.097201919555665,33.847519542009394,
resnet50_with_zoom_blur_aws,61.25200271606445,49.40999984741211,57.82999801635742,64.43000030517578,61.04598737601443,41.38863841298467,11.322000503540039,41.20800018310547,2.4666666984558105,95.63194444444446,54.43349753694581,37.093596059113295,96.5108225108225,24.74343739872529,64.27200317382812,81.68999481201172,9.935349464416504,23.023334503173828,82.73999786376953,9.120000839233398,8.188000679016113,25.910001754760742,8.818000793457031,49.00280227661133,49.86560287475586,6.683600372076034,22.531200981140138,52.21480178833008,34.654401779174805,30.20120143890381,42.44520263671875,42.00160255432129,17.494000908732414,16.490800786018372,34.84040222167969,24.295201110839844,62.96800308227539,42.124402618408205,31.385201263427735,14.841200751066207,28.464801406860353,16.262400913238526,41.59280204772949,31.896001434326173,17.747200965881348,51.69400253295898,11.706000781059265,43.667602920532225,42.6364028930664,13.391600984334946,23.198000717163087,30.204401874542235,33.565202140808104,20.10640091896057,43.46040229797363,68.82560501098632,58.383602905273435,26.078801155090332,35.20200119018555,32.7372013092041,33.266411962341024,13.009001016616821
resnet50-vtab-semi-rotation,60.92400360107422,48.80999755859375,57.32999801635742,64.62999725341797,57.79981965734896,38.14247069431921,11.17400074005127,42.89200210571289,1.693333387374878,95.74305555555556,53.103448275862064,36.25615763546798,96.42424242424242,24.06827265852868,61.728004455566406,80.40999603271484,12.7611083984375,,,,,,,51.191201782226564,22.763200759887695,10.720000171661377,16.681200408935545,47.97760238647461,31.65200138092041,37.3548023223877,20.734000778198244,24.40760154724121,16.676801335811614,15.906000781059266,23.84720096588135,22.519201469421386,21.440801239013673,29.200001335144044,38.90080223083496,12.424000608921052,17.319200706481933,19.98920068740845,31.307601547241212,35.25000190734863,17.33960065841675,22.96360101699829,13.936000514030457,27.73920087814331,44.526801681518556,14.804000580310822,21.54200096130371,34.1912015914917,27.58720111846924,22.481201362609863,41.3468017578125,20.50320053100586,25.01520185470581,22.47520112991333,33.12280120849609,36.747601699829104,26.375642249828733,
